#,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Type_1_id,Type_2_id,Legendary_id
30,0.23228346456692914,0.43243243243243246,0.28444444444444444,0.29891304347826086,0.28095238095238095,0.42857142857142855,0.0,0.7647058823529411,0.0,0.0
31,0.13385826771653545,0.2702702702702703,0.15555555555555556,0.21739130434782608,0.14285714285714285,0.4857142857142857,0.0,0.17647058823529413,0.0,0.0
32,0.23228346456692914,0.4594594594594595,0.2222222222222222,0.43478260869565216,0.2857142857142857,0.6,0.0,0.17647058823529413,0.0,0.0
33,0.19291338582677164,0.3783783783783784,0.35555555555555557,0.05434782608695652,0.047619047619047616,0.2,0.0,0.5882352941176471,0.0,0.0
34,0.29133858267716534,0.5135135135135135,0.4666666666666667,0.19021739130434784,0.16666666666666666,0.34285714285714286,0.0,0.5882352941176471,0.0,0.0
35,0.2125984251968504,0.22702702702702704,0.2088888888888889,0.16304347826086957,0.09523809523809523,0.2057142857142857,0.0,0.7647058823529411,0.0,0.0
36,0.27165354330708663,0.3081081081081081,0.27555555555555555,0.24456521739130435,0.16666666666666666,0.2914285714285714,0.0,0.7647058823529411,0.0,0.0
37,0.35039370078740156,0.4702702702702703,0.36444444444444446,0.3532608695652174,0.30952380952380953,0.4057142857142857,0.0,0.7647058823529411,0.6111111111111112,0.0
38,0.17716535433070865,0.2810810810810811,0.15555555555555556,0.16304347826086957,0.09523809523809523,0.2571428571428571,0.0,0.7647058823529411,0.0,0.0
39,0.23622047244094488,0.3621621621621622,0.2311111111111111,0.24456521739130435,0.16666666666666666,0.34285714285714286,0.0,0.7647058823529411,0.0,0.0
40,0.31496062992125984,0.5243243243243243,0.32,0.4076086956521739,0.2619047619047619,0.45714285714285713,0.0,0.7647058823529411,0.6111111111111112,0.0
41,0.27165354330708663,0.21621621621621623,0.19111111111111112,0.2717391304347826,0.21428571428571427,0.17142857142857143,0.0,0.23529411764705882,0.0,0.0
42,0.3700787401574803,0.35135135135135137,0.3022222222222222,0.46195652173913043,0.3333333333333333,0.3142857142857143,0.0,0.23529411764705882,0.0,0.0
43,0.14566929133858267,0.1945945945945946,0.15555555555555556,0.21739130434782608,0.21428571428571427,0.34285714285714286,0.0,0.35294117647058826,0.0,0.0
44,0.28346456692913385,0.3837837837837838,0.3111111111111111,0.3858695652173913,0.38095238095238093,0.5428571428571428,0.0,0.35294117647058826,0.0,0.0
45,0.44881889763779526,0.21621621621621623,0.06666666666666667,0.19021739130434784,0.023809523809523808,0.08571428571428572,0.0,0.7058823529411765,0.2777777777777778,0.0
46,0.547244094488189,0.35135135135135137,0.17777777777777778,0.4076086956521739,0.14285714285714285,0.22857142857142856,0.0,0.7058823529411765,0.2777777777777778,0.0
47,0.15354330708661418,0.21621621621621623,0.13333333333333333,0.10869565217391304,0.09523809523809523,0.2857142857142857,0.0,0.7647058823529411,0.4444444444444444,0.0
48,0.29133858267716534,0.40540540540540543,0.28888888888888886,0.29891304347826086,0.2619047619047619,0.4857142857142857,0.0,0.7647058823529411,0.4444444444444444,0.0
49,0.1732283464566929,0.24324324324324326,0.2222222222222222,0.3532608695652174,0.21428571428571427,0.14285714285714285,0.0,0.5294117647058824,0.7777777777777778,0.0
50,0.23228346456692914,0.32432432432432434,0.28888888888888886,0.4076086956521739,0.2619047619047619,0.2,0.0,0.5294117647058824,0.7777777777777778,0.0
51,0.29133858267716534,0.40540540540540543,0.35555555555555557,0.5434782608695652,0.3333333333333333,0.2571428571428571,0.0,0.5294117647058824,0.7777777777777778,0.0
52,0.13385826771653545,0.35135135135135137,0.2222222222222222,0.19021739130434784,0.16666666666666666,0.11428571428571428,0.0,0.0,0.5555555555555556,0.0
53,0.23228346456692914,0.4864864864864865,0.3333333333333333,0.2717391304347826,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5555555555555556,0.0
54,0.23228346456692914,0.2702702702702703,0.2,0.16304347826086957,0.16666666666666666,0.22857142857142856,0.0,0.0,0.7777777777777778,0.0
55,0.27165354330708663,0.32432432432432434,0.24444444444444444,0.43478260869565216,0.2619047619047619,0.4857142857142857,0.0,0.0,0.7777777777777778,0.0
56,0.03543307086614173,0.2702702702702703,0.08888888888888889,0.1358695652173913,0.11904761904761904,0.5142857142857142,0.0,0.5882352941176471,0.0,0.0
57,0.13385826771653545,0.40540540540540543,0.2,0.21739130434782608,0.23809523809523808,0.6571428571428571,0.0,0.5882352941176471,0.0,0.0
58,0.15354330708661418,0.21621621621621623,0.13333333333333333,0.16304347826086957,0.09523809523809523,0.4857142857142857,0.0,0.7058823529411765,0.0,0.0
59,0.25196850393700787,0.35135135135135137,0.24444444444444444,0.29891304347826086,0.21428571428571427,0.6285714285714286,0.0,0.7058823529411765,0.0,0.0
60,0.19291338582677164,0.25405405405405407,0.19111111111111112,0.29891304347826086,0.14285714285714285,0.2857142857142857,0.0,1.0,0.0,0.0
61,0.3110236220472441,0.41621621621621624,0.3244444444444444,0.46195652173913043,0.2857142857142857,0.45714285714285713,0.0,1.0,0.0,0.0
62,0.15354330708661418,0.40540540540540543,0.13333333333333333,0.1358695652173913,0.11904761904761904,0.37142857142857144,0.0,0.29411764705882354,0.0,0.0
63,0.25196850393700787,0.5405405405405406,0.24444444444444444,0.2717391304347826,0.23809523809523808,0.5142857142857142,0.0,0.29411764705882354,0.0,0.0
64,0.2125984251968504,0.35135135135135137,0.17777777777777778,0.32608695652173914,0.14285714285714285,0.3142857142857143,0.0,0.35294117647058826,0.0,0.0
65,0.35039370078740156,0.5675675675675675,0.3333333333333333,0.4891304347826087,0.2857142857142857,0.5142857142857142,0.0,0.35294117647058826,0.0,0.0
66,0.15354330708661418,0.24324324324324326,0.15555555555555556,0.16304347826086957,0.09523809523809523,0.4857142857142857,0.0,1.0,0.0,0.0
67,0.25196850393700787,0.32432432432432434,0.26666666666666666,0.21739130434782608,0.14285714285714285,0.4857142857142857,0.0,1.0,0.0,0.0
68,0.35039370078740156,0.4864864864864865,0.4,0.32608695652173914,0.3333333333333333,0.37142857142857144,0.0,1.0,0.3333333333333333,0.0
69,0.09448818897637795,0.08108108108108109,0.044444444444444446,0.5163043478260869,0.16666666666666666,0.4857142857142857,0.0,0.8235294117647058,0.0,0.0
70,0.15354330708661418,0.16216216216216217,0.1111111111111111,0.5978260869565217,0.23809523809523808,0.5714285714285714,0.0,0.8235294117647058,0.0,0.0
71,0.2125984251968504,0.24324324324324326,0.17777777777777778,0.6793478260869565,0.35714285714285715,0.6571428571428571,0.0,0.8235294117647058,0.0,0.0
72,0.2125984251968504,0.24324324324324326,0.26666666666666666,0.8967391304347826,0.35714285714285715,0.8285714285714286,0.0,0.8235294117647058,0.0,0.0
73,0.27165354330708663,0.40540540540540543,0.2,0.1358695652173913,0.07142857142857142,0.17142857142857143,0.0,0.29411764705882354,0.0,0.0
74,0.3110236220472441,0.5135135135135135,0.28888888888888886,0.21739130434782608,0.19047619047619047,0.22857142857142856,0.0,0.29411764705882354,0.0,0.0
75,0.35039370078740156,0.6756756756756757,0.3333333333333333,0.29891304347826086,0.30952380952380953,0.2857142857142857,0.0,0.29411764705882354,0.0,0.0
76,0.19291338582677164,0.3783783783783784,0.13333333333333333,0.32608695652173914,0.047619047619047616,0.2,0.0,0.5294117647058824,0.7777777777777778,0.0
77,0.25196850393700787,0.4594594594594595,0.2,0.4076086956521739,0.11904761904761904,0.2857142857142857,0.0,0.5294117647058824,0.7777777777777778,0.0
78,0.3110236220472441,0.5405405405405406,0.26666666666666666,0.4891304347826087,0.23809523809523808,0.37142857142857144,0.0,0.5294117647058824,0.7777777777777778,0.0
79,0.15354330708661418,0.1891891891891892,0.13333333333333333,0.21739130434782608,0.38095238095238093,0.37142857142857144,0.0,1.0,0.7777777777777778,0.0
80,0.3110236220472441,0.35135135135135137,0.26666666666666666,0.3804347826086957,0.47619047619047616,0.5428571428571428,0.0,1.0,0.7777777777777778,0.0
81,0.15354330708661418,0.40540540540540543,0.4222222222222222,0.10869565217391304,0.047619047619047616,0.08571428571428572,0.0,0.8823529411764706,0.6111111111111112,0.0
82,0.2125984251968504,0.4864864864864865,0.4888888888888889,0.19021739130434784,0.11904761904761904,0.17142857142857143,0.0,0.8823529411764706,0.6111111111111112,0.0
83,0.3110236220472441,0.6216216216216216,0.5555555555555556,0.24456521739130435,0.21428571428571427,0.22857142857142856,0.0,0.8823529411764706,0.6111111111111112,0.0
84,0.19291338582677164,0.43243243243243246,0.2222222222222222,0.29891304347826086,0.21428571428571427,0.4857142857142857,0.0,0.35294117647058826,0.0,0.0
85,0.25196850393700787,0.5135135135135135,0.28888888888888886,0.3804347826086957,0.2857142857142857,0.5714285714285714,0.0,0.35294117647058826,0.0,0.0
86,0.35039370078740156,0.32432432432432434,0.26666666666666666,0.16304347826086957,0.09523809523809523,0.05714285714285714,0.0,1.0,0.8333333333333334,0.0
87,0.3700787401574803,0.3783783783783784,0.4666666666666667,0.4891304347826087,0.2857142857142857,0.14285714285714285,0.0,1.0,0.8333333333333334,0.0
88,0.3700787401574803,0.3783783783783784,0.7777777777777778,0.6521739130434783,0.2857142857142857,0.14285714285714285,0.0,1.0,0.8333333333333334,0.0
89,0.09448818897637795,0.16216216216216217,0.28888888888888886,0.46195652173913043,0.16666666666666666,0.22857142857142856,0.0,0.17647058823529413,0.9444444444444444,0.0
90,0.19291338582677164,0.2972972972972973,0.4,0.5978260869565217,0.23809523809523808,0.37142857142857144,0.0,0.17647058823529413,0.9444444444444444,0.0
91,0.20078740157480315,0.32432432432432434,0.2222222222222222,0.2608695652173913,0.2,0.3142857142857143,0.0,0.7058823529411765,0.4444444444444444,0.0
92,0.13385826771653545,0.43243243243243246,0.17777777777777778,0.1358695652173913,0.07142857142857142,0.4,0.0,0.7058823529411765,0.4444444444444444,0.0
93,0.23228346456692914,0.5675675675675675,0.28888888888888886,0.2717391304347826,0.19047619047619047,0.5428571428571428,0.0,0.7058823529411765,0.4444444444444444,0.0
94,0.25196850393700787,0.21621621621621623,0.2222222222222222,0.19021739130434784,0.23809523809523808,0.22857142857142856,0.0,1.0,0.0,0.0
95,0.35039370078740156,0.35135135135135137,0.3333333333333333,0.32608695652173914,0.35714285714285715,0.37142857142857144,0.0,1.0,0.6666666666666666,0.0
96,0.3110236220472441,0.40540540540540543,0.2,0.16304347826086957,0.14285714285714285,0.11428571428571428,0.0,0.7647058823529411,0.0,0.0
97,0.4094488188976378,0.5405405405405406,0.3111111111111111,0.29891304347826086,0.38095238095238093,0.2571428571428571,0.0,0.7647058823529411,0.0,0.0
98,0.1141732283464567,0.32432432432432434,0.4222222222222222,0.19021739130434784,0.023809523809523808,0.2,0.0,1.0,0.0,0.0
99,0.19291338582677164,0.4864864864864865,0.7777777777777778,0.4076086956521739,0.11904761904761904,0.37142857142857144,0.0,1.0,0.6666666666666666,0.0
100,0.1141732283464567,0.16216216216216217,0.1111111111111111,0.4891304347826087,0.07142857142857142,0.42857142857142855,0.0,0.47058823529411764,0.7777777777777778,0.0
101,0.1732283464566929,0.24324324324324326,0.17777777777777778,0.5706521739130435,0.16666666666666666,0.5142857142857142,0.0,0.47058823529411764,0.7777777777777778,0.0
102,0.23228346456692914,0.32432432432432434,0.24444444444444444,0.6521739130434783,0.2619047619047619,0.6,0.0,0.47058823529411764,0.7777777777777778,0.0
103,0.23228346456692914,0.32432432432432434,0.3333333333333333,0.8695652173913043,0.35714285714285715,0.7142857142857143,0.0,0.47058823529411764,0.7777777777777778,0.0
104,0.13385826771653545,0.21621621621621623,0.6888888888888889,0.10869565217391304,0.11904761904761904,0.37142857142857144,0.0,0.8823529411764706,0.6111111111111112,0.0
105,0.23228346456692914,0.23243243243243245,0.17777777777777778,0.1793478260869565,0.3333333333333333,0.21142857142857144,0.0,0.8235294117647058,0.0,0.0
106,0.33070866141732286,0.3675675675675676,0.28888888888888886,0.3423913043478261,0.4523809523809524,0.35428571428571426,0.0,0.8235294117647058,0.0,0.0
107,0.1141732283464567,0.5405405405405406,0.37777777777777777,0.08152173913043478,0.023809523809523808,0.2571428571428571,0.0,1.0,0.0,0.0
108,0.2125984251968504,0.6756756756756757,0.4888888888888889,0.21739130434782608,0.14285714285714285,0.4,0.0,1.0,0.0,0.0
109,0.15354330708661418,0.13513513513513514,0.2,0.24456521739130435,0.16666666666666666,0.5428571428571428,0.0,0.17647058823529413,0.0,0.0
110,0.23228346456692914,0.24324324324324326,0.28888888888888886,0.3804347826086957,0.2857142857142857,0.7714285714285715,0.0,0.17647058823529413,0.0,0.0
111,0.23228346456692914,0.1891891891891892,0.3333333333333333,0.2717391304347826,0.11904761904761904,0.2,0.0,0.5294117647058824,0.8333333333333334,0.0
112,0.3700787401574803,0.4864864864864865,0.35555555555555557,0.625,0.21428571428571427,0.2857142857142857,0.0,0.5294117647058824,0.8333333333333334,0.0
113,0.19291338582677164,0.24324324324324326,0.4,0.16304347826086957,0.14285714285714285,0.17142857142857143,0.0,0.5882352941176471,0.0,0.0
114,0.23228346456692914,0.40540540540540543,0.4666666666666667,0.21739130434782608,0.2857142857142857,0.22857142857142856,0.0,0.5882352941176471,0.0,0.0
115,0.19291338582677164,0.6216216216216216,0.21333333333333335,0.1358695652173913,0.42857142857142855,0.4685714285714286,0.0,0.29411764705882354,0.0,0.0
116,0.19291338582677164,0.5405405405405406,0.3288888888888889,0.1358695652173913,0.42857142857142855,0.4057142857142857,0.0,0.29411764705882354,0.0,0.0
117,0.35039370078740156,0.2702702702702703,0.3111111111111111,0.2717391304347826,0.2619047619047619,0.14285714285714285,0.0,0.7058823529411765,0.0,0.0
118,0.15354330708661418,0.32432432432432434,0.4,0.2717391304347826,0.11904761904761904,0.17142857142857143,0.0,0.7647058823529411,0.0,0.0
119,0.25196850393700787,0.4594594594594595,0.5111111111111111,0.4076086956521739,0.23809523809523808,0.3142857142857143,0.0,0.7647058823529411,0.0,0.0
120,0.3110236220472441,0.43243243243243246,0.4,0.10869565217391304,0.047619047619047616,0.11428571428571428,0.0,0.5882352941176471,0.8888888888888888,0.0
121,0.4094488188976378,0.6756756756756757,0.5111111111111111,0.19021739130434784,0.11904761904761904,0.2,0.0,0.5882352941176471,0.8888888888888888,0.0
122,0.9803149606299213,0.0,0.0,0.1358695652173913,0.40476190476190477,0.2571428571428571,0.0,0.7058823529411765,0.0,0.0
123,0.25196850393700787,0.2702702702702703,0.4888888888888889,0.4891304347826087,0.09523809523809523,0.3142857142857143,0.0,0.5294117647058824,0.0,0.0
124,0.4094488188976378,0.4864864864864865,0.3333333333333333,0.16304347826086957,0.2857142857142857,0.4857142857142857,0.0,0.7058823529411765,0.0,0.0
125,0.4094488188976378,0.6486486486486487,0.4222222222222222,0.2717391304347826,0.38095238095238093,0.5428571428571428,0.0,0.7058823529411765,0.0,0.0
126,0.1141732283464567,0.1891891891891892,0.28888888888888886,0.32608695652173914,0.023809523809523808,0.3142857142857143,0.0,1.0,0.0,0.0
127,0.2125984251968504,0.32432432432432434,0.4,0.46195652173913043,0.11904761904761904,0.45714285714285713,0.0,1.0,0.0,0.0
128,0.1732283464566929,0.33513513513513515,0.24444444444444444,0.1358695652173913,0.14285714285714285,0.3314285714285714,0.0,1.0,0.0,0.0
129,0.3110236220472441,0.4702702702702703,0.26666666666666666,0.29891304347826086,0.2857142857142857,0.36,0.0,1.0,0.0,0.0
130,0.1141732283464567,0.21621621621621623,0.2222222222222222,0.32608695652173914,0.16666666666666666,0.45714285714285713,0.0,1.0,0.0,0.0
131,0.23228346456692914,0.3783783783783784,0.35555555555555557,0.4891304347826087,0.30952380952380953,0.6285714285714286,0.0,1.0,0.8333333333333334,0.0
132,0.15354330708661418,0.21621621621621623,0.26666666666666666,0.4891304347826087,0.47619047619047616,0.4857142857142857,0.0,0.8235294117647058,0.2777777777777778,0.0
133,0.27165354330708663,0.5675675675675675,0.3333333333333333,0.24456521739130435,0.2857142857142857,0.5714285714285714,0.0,0.0,0.4444444444444444,0.0
134,0.25196850393700787,0.24324324324324326,0.13333333333333333,0.5706521739130435,0.35714285714285715,0.5142857142857142,0.0,0.6470588235294118,0.8333333333333334,0.0
135,0.25196850393700787,0.42162162162162165,0.2311111111111111,0.46195652173913043,0.30952380952380953,0.5714285714285714,0.0,0.17647058823529413,0.0,0.0
136,0.25196850393700787,0.4864864864864865,0.2311111111111111,0.4891304347826087,0.30952380952380953,0.5028571428571429,0.0,0.35294117647058826,0.0,0.0
137,0.25196850393700787,0.6486486486486487,0.4222222222222222,0.24456521739130435,0.23809523809523808,0.45714285714285713,0.0,0.0,0.0,0.0
138,0.25196850393700787,0.8108108108108109,0.5111111111111111,0.29891304347826086,0.3333333333333333,0.5714285714285714,0.0,0.0,0.4444444444444444,0.0
139,0.29133858267716534,0.5135135135135135,0.4,0.16304347826086957,0.23809523809523808,0.6,0.0,0.7058823529411765,0.0,0.0
140,0.07480314960629922,0.02702702702702703,0.2222222222222222,0.02717391304347826,0.0,0.42857142857142855,0.0,1.0,0.0,0.0
141,0.3700787401574803,0.6486486486486487,0.3288888888888889,0.2717391304347826,0.38095238095238093,0.4342857142857143,0.0,1.0,0.4444444444444444,0.0
142,0.3700787401574803,0.8108108108108109,0.4622222222222222,0.32608695652173914,0.5238095238095238,0.4342857142857143,0.0,1.0,0.1111111111111111,0.0
143,0.5078740157480315,0.43243243243243246,0.3333333333333333,0.4076086956521739,0.35714285714285715,0.3142857142857143,0.0,1.0,0.6666666666666666,0.0
144,0.18503937007874016,0.23243243243243245,0.19111111111111112,0.20652173913043478,0.13333333333333333,0.24571428571428572,0.0,0.7058823529411765,0.0,0.0
145,0.2125984251968504,0.2702702702702703,0.2,0.19021739130434784,0.21428571428571427,0.2857142857142857,0.0,0.7058823529411765,0.0,0.0
146,0.5078740157480315,0.32432432432432434,0.24444444444444444,0.5434782608695652,0.35714285714285715,0.34285714285714286,0.0,1.0,0.0,0.0
147,0.25196850393700787,0.32432432432432434,0.24444444444444444,0.5434782608695652,0.35714285714285715,0.7142857142857143,0.0,0.17647058823529413,0.0,0.0
148,0.25196850393700787,0.6756756756756757,0.24444444444444444,0.46195652173913043,0.42857142857142855,0.34285714285714286,0.0,0.35294117647058826,0.0,0.0
149,0.25196850393700787,0.2972972972972973,0.28888888888888886,0.4076086956521739,0.2619047619047619,0.2,0.0,0.7058823529411765,0.0,0.0
150,0.13385826771653545,0.1891891891891892,0.4222222222222222,0.43478260869565216,0.16666666666666666,0.17142857142857143,0.0,0.8823529411764706,1.0,0.0
151,0.27165354330708663,0.2972972972972973,0.5333333333333333,0.5706521739130435,0.23809523809523808,0.2857142857142857,0.0,0.8823529411764706,1.0,0.0
152,0.1141732283464567,0.40540540540540543,0.37777777777777777,0.24456521739130435,0.11904761904761904,0.2857142857142857,0.0,0.8823529411764706,1.0,0.0
153,0.23228346456692914,0.5945945945945946,0.4444444444444444,0.29891304347826086,0.23809523809523808,0.42857142857142855,0.0,0.8823529411764706,1.0,0.0
154,0.3110236220472441,0.5405405405405406,0.26666666666666666,0.2717391304347826,0.2619047619047619,0.7142857142857143,0.0,0.8823529411764706,0.4444444444444444,0.0
155,0.3110236220472441,0.7027027027027027,0.35555555555555557,0.32608695652173914,0.35714285714285715,0.8285714285714286,0.0,0.8823529411764706,0.4444444444444444,0.0
156,0.6259842519685039,0.5675675675675675,0.26666666666666666,0.29891304347826086,0.42857142857142855,0.14285714285714285,0.0,0.7058823529411765,0.0,0.0
157,0.35039370078740156,0.43243243243243246,0.4222222222222222,0.46195652173913043,0.5,0.45714285714285713,0.0,0.6470588235294118,0.4444444444444444,1.0
158,0.35039370078740156,0.4594594594594595,0.35555555555555557,0.625,0.3333333333333333,0.5428571428571428,0.0,0.17647058823529413,0.4444444444444444,1.0
159,0.35039370078740156,0.5135135135135135,0.37777777777777777,0.625,0.30952380952380953,0.4857142857142857,0.0,0.35294117647058826,0.4444444444444444,1.0
160,0.15748031496062992,0.31891891891891894,0.17777777777777778,0.21739130434782608,0.14285714285714285,0.2571428571428571,0.0,0.11764705882352941,0.0,0.0
161,0.23622047244094488,0.42702702702702705,0.26666666666666666,0.32608695652173914,0.23809523809523808,0.37142857142857144,0.0,0.11764705882352941,0.0,0.0
162,0.3543307086614173,0.6972972972972973,0.4,0.4891304347826087,0.38095238095238093,0.42857142857142855,0.0,0.11764705882352941,0.4444444444444444,0.0
163,0.41338582677165353,0.5675675675675675,0.37777777777777777,0.782608695652174,0.3333333333333333,0.7142857142857143,0.0,0.8235294117647058,0.0,1.0
164,0.41338582677165353,1.0,0.4222222222222222,0.782608695652174,0.38095238095238093,0.7142857142857143,0.0,0.8235294117647058,0.3333333333333333,1.0
165,0.41338582677165353,0.7837837837837838,0.28888888888888886,1.0,0.47619047619047616,0.7714285714285715,0.0,0.8235294117647058,0.0,1.0
166,0.38976377952755903,0.5135135135135135,0.4222222222222222,0.4891304347826087,0.38095238095238093,0.5428571428571428,0.0,0.8235294117647058,0.0,0.0
167,0.1732283464566929,0.23783783783783785,0.26666666666666666,0.21195652173913043,0.21428571428571427,0.22857142857142856,0.2,0.5294117647058824,0.0,0.0
168,0.23228346456692914,0.3081081081081081,0.3333333333333333,0.28804347826086957,0.2857142857142857,0.3142857142857143,0.2,0.5294117647058824,0.0,0.0
169,0.3110236220472441,0.41621621621621624,0.4222222222222222,0.3967391304347826,0.38095238095238093,0.42857142857142855,0.2,0.5294117647058824,0.0,0.0
170,0.14960629921259844,0.25405405405405407,0.1688888888888889,0.2717391304347826,0.14285714285714285,0.34285714285714286,0.2,0.35294117647058826,0.0,0.0
171,0.22440944881889763,0.31891891891891894,0.23555555555555555,0.3804347826086957,0.21428571428571427,0.42857142857142855,0.2,0.35294117647058826,0.0,0.0
172,0.3031496062992126,0.42702702702702705,0.3244444444444444,0.5380434782608695,0.30952380952380953,0.5428571428571428,0.2,0.35294117647058826,0.0,0.0
173,0.19291338582677164,0.32432432432432434,0.26222222222222225,0.18478260869565216,0.13333333333333333,0.21714285714285714,0.2,1.0,0.0,0.0
174,0.25196850393700787,0.40540540540540543,0.3333333333333333,0.266304347826087,0.20476190476190476,0.3028571428571429,0.2,1.0,0.0,0.0
175,0.33070866141732286,0.5405405405405406,0.4222222222222222,0.375,0.3,0.41714285714285715,0.2,1.0,0.0,0.0
176,0.13385826771653545,0.22162162162162163,0.1288888888888889,0.1358695652173913,0.11904761904761904,0.08571428571428572,0.2,0.7058823529411765,0.0,0.0
177,0.33070866141732286,0.3837837837837838,0.26222222222222225,0.19021739130434784,0.16666666666666666,0.4857142857142857,0.2,0.7058823529411765,0.0,0.0
178,0.23228346456692914,0.13513513513513514,0.1111111111111111,0.14130434782608695,0.17142857142857143,0.2571428571428571,0.2,0.7058823529411765,0.4444444444444444,0.0
179,0.38976377952755903,0.24324324324324326,0.2,0.358695652173913,0.3619047619047619,0.37142857142857144,0.2,0.7058823529411765,0.4444444444444444,0.0
180,0.15354330708661418,0.08108108108108109,0.1111111111111111,0.16304347826086957,0.2857142857142857,0.2857142857142857,0.2,0.0,0.4444444444444444,0.0
181,0.2125984251968504,0.16216216216216217,0.2,0.24456521739130435,0.42857142857142855,0.45714285714285713,0.2,0.0,0.4444444444444444,0.0
